latitude,longitude,satellites,speed,altitude,heading,temperature,bpm,year,month,day,hours,minutes,seconds,centiseconds
45.3307415,9.6945173,12,48.3,76.3,347.0,28.9,0,2021,05,10,17,57,56,70
45.3307532,9.6945128,12,48.2,76.3,345.8,28.9,0,2021,05,10,17,57,56,80
45.3307648,9.6945083,12,48.2,76.3,345.2,28.9,0,2021,05,10,17,57,56,90
45.3307763,9.6945035,12,48.1,76.4,343.7,28.9,0,2021,05,10,17,57,57,00
45.3307878,9.6944987,12,48.3,76.6,343.3,28.9,0,2021,05,10,17,57,57,10
45.3307993,9.6944933,12,48.4,76.7,342.4,28.9,0,2021,05,10,17,57,57,20
45.3308108,9.6944882,12,48.4,76.7,342.2,28.9,0,2021,05,10,17,57,57,30
45.3308223,9.6944833,12,48.3,76.6,342.5,28.9,0,2021,05,10,17,57,57,40
45.3308340,9.6944782,12,48.7,76.5,342.6,28.9,0,2021,05,10,17,57,57,50
45.3308455,9.6944727,12,48.4,76.7,341.7,28.9,0,2021,05,10,17,57,57,60
45.3308568,9.6944675,12,48.1,76.6,342.0,28.9,0,2021,05,10,17,57,57,70
45.3308680,9.6944617,12,47.9,76.7,340.3,28.9,0,2021,05,10,17,57,57,80
45.3308792,9.6944550,12,48.3,77.1,338.3,28.9,0,2021,05,10,17,57,57,90
45.3308900,9.6944473,12,48.7,77.5,336.0,28.9,0,2021,05,10,17,57,58,00
45.3309012,9.6944408,12,48.5,77.7,336.8,28.9,0,2021,05,10,17,57,58,10
45.3309125,9.6944357,12,48.1,77.6,339.9,28.9,0,2021,05,10,17,57,58,20
45.3309238,9.6944293,12,48.3,77.8,339.4,28.9,0,2021,05,10,17,57,58,30
45.3309350,9.6944233,12,48.1,77.8,339.5,28.9,0,2021,05,10,17,57,58,40
45.3309462,9.6944168,12,48.3,78.0,338.6,28.9,0,2021,05,10,17,57,58,50
45.3309575,9.6944108,12,48.6,78.2,339.4,28.9,0,2021,05,10,17,57,58,60
45.3309685,9.6944042,12,48.2,78.5,338.3,28.9,0,2021,05,10,17,57,58,70
45.3309795,9.6943975,12,48.2,78.8,337.8,28.9,0,2021,05,10,17,57,58,80
45.3309910,9.6943913,12,48.5,79.0,338.5,28.9,0,2021,05,10,17,57,58,90
45.3310023,9.6943857,12,48.4,79.1,339.7,28.9,0,2021,05,10,17,57,59,00
45.3310135,9.6943797,12,47.9,79.2,339.4,28.9,0,2021,05,10,17,57,59,10
45.3310250,9.6943742,12,48.5,79.2,340.2,28.9,0,2021,05,10,17,57,59,20
45.3310363,9.6943685,12,48.2,79.3,340.3,28.9,0,2021,05,10,17,57,59,30
45.3310477,9.6943628,12,48.3,79.3,340.6,28.9,0,2021,05,10,17,57,59,40
45.3310592,9.6943573,12,48.3,79.4,340.6,28.9,0,2021,05,10,17,57,59,50
45.3310705,9.6943523,12,48.0,79.3,341.6,28.9,0,2021,05,10,17,57,59,60
45.3310818,9.6943465,12,48.1,79.2,340.6,28.9,0,2021,05,10,17,57,59,70
45.3310933,9.6943417,12,48.2,79.2,342.2,28.9,0,2021,05,10,17,57,59,80
45.3311048,9.6943360,12,48.3,79.2,341.4,28.9,0,2021,05,10,17,57,59,90
45.3311162,9.6943307,12,48.1,79.1,341.6,28.9,0,2021,05,10,17,58,00,00
45.3311275,9.6943252,12,48.2,79.2,341.9,28.9,0,2021,05,10,17,58,00,10
45.3311388,9.6943198,12,47.8,79.1,341.9,28.9,0,2021,05,10,17,58,00,20
45.3311502,9.6943142,12,47.9,79.0,341.1,28.9,0,2021,05,10,17,58,00,30
45.3311615,9.6943088,12,48.0,78.9,341.5,28.9,0,2021,05,10,17,58,00,40
45.3311728,9.6943035,12,47.8,78.9,341.4,28.9,0,2021,05,10,17,58,00,50
45.3311843,9.6942980,12,48.0,78.8,341.3,28.9,0,2021,05,10,17,58,00,60
45.3311957,9.6942925,12,48.0,78.7,341.4,28.9,0,2021,05,10,17,58,00,70
45.3312068,9.6942872,12,47.8,78.6,341.6,28.9,0,2021,05,10,17,58,00,80
45.3312182,9.6942822,12,47.7,78.5,342.2,28.9,0,2021,05,10,17,58,00,90
45.3312297,9.6942767,12,47.9,78.4,341.5,28.9,0,2021,05,10,17,58,01,00
45.3312408,9.6942705,12,48.0,78.4,340.2,28.9,0,2021,05,10,17,58,01,10
45.3312522,9.6942645,12,48.1,78.4,339.6,28.9,0,2021,05,10,17,58,01,20
45.3312633,9.6942580,12,48.3,78.5,338.9,28.9,0,2021,05,10,17,58,01,30
45.3312747,9.6942520,12,48.2,78.4,338.8,28.9,0,2021,05,10,17,58,01,40
45.3312858,9.6942460,12,48.3,78.4,339.1,28.9,0,2021,05,10,17,58,01,50
45.3312970,9.6942402,12,48.0,78.3,339.3,28.9,0,2021,05,10,17,58,01,60
45.3313083,9.6942345,12,47.9,78.2,339.8,28.9,0,2021,05,10,17,58,01,70
45.3313197,9.6942292,12,47.8,78.0,340.8,28.9,0,2021,05,10,17,58,01,80
45.3313308,9.6942237,12,47.8,77.8,340.8,28.9,0,2021,05,10,17,58,01,90
45.3313422,9.6942180,12,47.8,77.6,340.5,28.9,0,2021,05,10,17,58,02,00
45.3313645,9.6942057,12,47.8,77.5,339.1,28.9,0,2021,05,10,17,58,02,20
45.3313757,9.6941995,12,47.9,77.4,338.9,28.9,0,2021,05,10,17,58,02,30
45.3313867,9.6941928,12,48.0,77.4,338.2,28.9,0,2021,05,10,17,58,02,40
45.3313978,9.6941867,12,48.0,77.3,338.4,28.9,0,2021,05,10,17,58,02,50
45.3314087,9.6941797,12,47.8,77.4,337.2,28.9,0,2021,05,10,17,58,02,60
45.3314198,9.6941732,12,48.2,77.4,337.5,28.9,0,2021,05,10,17,58,02,70
45.3314310,9.6941667,12,48.0,77.4,337.8,28.9,0,2021,05,10,17,58,02,80
45.3314422,9.6941605,12,48.2,77.3,338.3,28.9,0,2021,05,10,17,58,02,90
45.3314532,9.6941542,12,47.8,77.2,338.1,28.9,0,2021,05,10,17,58,03,00
45.3314643,9.6941480,12,47.9,77.2,338.5,28.9,0,2021,05,10,17,58,03,10
45.3314753,9.6941413,12,47.9,77.2,338.0,28.9,0,2021,05,10,17,58,03,20
45.3314863,9.6941347,12,47.8,77.2,337.5,28.9,0,2021,05,10,17,58,03,30
45.3314975,9.6941283,12,48.1,77.2,337.8,28.9,0,2021,05,10,17,58,03,40
45.3315085,9.6941217,12,47.9,77.2,337.6,28.9,0,2021,05,10,17,58,03,50
45.3315195,9.6941153,12,48.0,77.2,337.9,28.9,0,2021,05,10,17,58,03,60
45.3315305,9.6941083,12,47.8,77.4,337.1,28.9,0,2021,05,10,17,58,03,70
45.3315413,9.6941017,12,47.8,77.4,337.0,28.9,0,2021,05,10,17,58,03,80
45.3315525,9.6940952,12,47.9,77.4,337.3,28.9,0,2021,05,10,17,58,03,90
45.3315635,9.6940887,12,47.9,77.4,337.6,28.9,0,2021,05,10,17,58,04,00
45.3315745,9.6940823,12,47.7,77.4,337.9,28.9,0,2021,05,10,17,58,04,10
45.3315853,9.6940760,12,47.4,77.5,337.8,28.9,0,2021,05,10,17,58,04,20
45.3315965,9.6940703,12,47.5,77.6,339.1,28.9,0,2021,05,10,17,58,04,30
45.3316077,9.6940645,12,47.3,77.4,339.4,28.9,0,2021,05,10,17,58,04,40
45.3316190,9.6940590,12,47.6,77.4,340.5,28.9,0,2021,05,10,17,58,04,50
45.3316300,9.6940527,12,47.4,77.5,339.4,28.9,0,2021,05,10,17,58,04,60
45.3316410,9.6940453,12,47.9,77.6,337.5,28.9,0,2021,05,10,17,58,04,70
45.3316518,9.6940380,12,47.8,77.9,336.5,28.9,0,2021,05,10,17,58,04,80
45.3316627,9.6940318,12,47.5,78.1,337.5,28.9,0,2021,05,10,17,58,04,90
45.3316738,9.6940255,12,47.7,78.2,338.1,28.9,0,2021,05,10,17,58,05,00
45.3316848,9.6940193,12,47.7,78.3,338.3,28.9,0,2021,05,10,17,58,05,10
45.3316957,9.6940132,12,47.5,78.4,338.4,28.9,0,2021,05,10,17,58,05,20
45.3317070,9.6940070,12,47.9,78.6,338.7,28.9,0,2021,05,10,17,58,05,30
45.3317182,9.6940010,12,47.7,78.7,338.8,28.9,0,2021,05,10,17,58,05,40
45.3317293,9.6939958,12,47.7,78.8,340.0,28.9,0,2021,05,10,17,58,05,50
45.3317405,9.6939893,12,47.6,79.0,338.7,28.9,0,2021,05,10,17,58,05,60
45.3317518,9.6939833,12,48.1,79.3,338.9,28.9,0,2021,05,10,17,58,05,70
45.3317630,9.6939775,12,47.8,79.5,339.3,28.9,0,2021,05,10,17,58,05,80
45.3317742,9.6939720,12,47.4,79.7,339.8,28.9,0,2021,05,10,17,58,05,90
45.3317852,9.6939658,12,47.8,79.8,339.2,28.9,0,2021,05,10,17,58,06,00
45.3317962,9.6939600,12,47.3,80.0,339.5,28.9,0,2021,05,10,17,58,06,10
45.3318075,9.6939542,12,47.7,80.1,339.7,28.9,0,2021,05,10,17,58,06,20
45.3318187,9.6939493,12,47.5,80.2,341.0,28.9,0,2021,05,10,17,58,06,30
45.3318302,9.6939447,12,47.6,80.2,342.1,28.9,0,2021,05,10,17,58,06,40
45.3318413,9.6939398,12,47.1,80.1,342.7,28.9,0,2021,05,10,17,58,06,50
45.3318527,9.6939352,12,47.1,80.2,342.9,28.9,0,2021,05,10,17,58,06,60
45.3318640,9.6939310,12,47.4,80.1,343.9,28.9,0,2021,05,10,17,58,06,70
45.3318755,9.6939272,12,47.2,80.0,344.7,28.9,0,2021,05,10,17,58,06,80
45.3318867,9.6939237,12,46.7,79.9,345.9,28.9,0,2021,05,10,17,58,06,90
45.3318982,9.6939198,12,46.9,79.8,345.9,28.9,0,2021,05,10,17,58,07,00
45.3319097,9.6939160,12,47.0,79.7,346.3,28.9,0,2021,05,10,17,58,07,10
45.3319210,9.6939118,12,46.9,79.6,346.0,28.9,0,2021,05,10,17,58,07,20
45.3319323,9.6939078,12,47.1,79.6,346.3,28.9,0,2021,05,10,17,58,07,30
45.3319437,9.6939035,12,46.9,79.8,345.6,28.9,0,2021,05,10,17,58,07,40
45.3319550,9.6938987,12,47.2,79.9,344.6,28.9,0,2021,05,10,17,58,07,50
45.3319665,9.6938952,12,47.1,79.9,346.0,28.9,0,2021,05,10,17,58,07,60
45.3319780,9.6938915,12,47.0,79.9,346.3,28.9,0,2021,05,10,17,58,07,70
45.3319893,9.6938872,12,47.1,80.0,345.3,28.9,0,2021,05,10,17,58,07,80
45.3320007,9.6938827,12,47.0,80.1,345.1,28.9,0,2021,05,10,17,58,07,90
45.3320122,9.6938788,12,47.2,80.2,345.8,28.9,0,2021,05,10,17,58,08,00
45.3320235,9.6938750,12,47.0,80.2,346.4,28.9,0,2021,05,10,17,58,08,10
45.3320350,9.6938710,12,47.1,80.1,346.5,28.9,0,2021,05,10,17,58,08,20
45.3320463,9.6938672,12,47.1,80.0,346.7,28.9,0,2021,05,10,17,58,08,30
45.3320578,9.6938635,12,47.0,80.0,347.2,28.9,0,2021,05,10,17,58,08,40
45.3320693,9.6938607,12,47.0,79.9,348.2,28.9,0,2021,05,10,17,58,08,50
45.3320807,9.6938568,12,46.8,80.0,347.2,28.9,0,2021,05,10,17,58,08,60
45.3320922,9.6938537,12,47.0,80.1,347.5,28.9,0,2021,05,10,17,58,08,70
45.3321037,9.6938503,12,46.7,80.2,347.9,28.9,0,2021,05,10,17,58,08,80
45.3321150,9.6938465,12,46.7,80.3,347.1,28.9,0,2021,05,10,17,58,08,90
45.3321263,9.6938430,12,46.3,80.4,347.3,28.9,0,2021,05,10,17,58,09,00
45.3321377,9.6938390,12,46.7,80.6,346.8,28.9,0,2021,05,10,17,58,09,10
45.3321488,9.6938352,12,46.3,80.8,346.4,28.9,0,2021,05,10,17,58,09,20
45.3321602,9.6938323,12,46.4,80.8,348.0,28.9,0,2021,05,10,17,58,09,30
45.3321715,9.6938295,12,46.2,80.8,348.7,28.9,0,2021,05,10,17,58,09,40
45.3321828,9.6938268,12,45.8,80.9,348.9,28.9,0,2021,05,10,17,58,09,50
45.3321942,9.6938243,12,46.2,80.6,350.3,28.9,0,2021,05,10,17,58,09,60
45.3322055,9.6938220,12,45.8,80.6,350.6,28.9,0,2021,05,10,17,58,09,70
45.3322168,9.6938197,12,45.9,80.6,350.4,28.9,0,2021,05,10,17,58,09,80
45.3322280,9.6938173,12,45.7,80.5,350.9,28.9,0,2021,05,10,17,58,09,90
45.3322395,9.6938153,12,45.8,80.4,351.6,28.9,0,2021,05,10,17,58,10,00
45.3322507,9.6938130,12,45.6,80.3,351.0,28.9,0,2021,05,10,17,58,10,10
45.3322620,9.6938103,12,45.7,80.2,350.8,28.9,0,2021,05,10,17,58,10,20
45.3322730,9.6938078,12,45.3,80.3,350.6,28.9,0,2021,05,10,17,58,10,30
45.3322843,9.6938055,12,45.3,80.3,350.9,28.9,0,2021,05,10,17,58,10,40
45.3322955,9.6938032,12,45.2,80.3,351.4,28.9,0,2021,05,10,17,58,10,50
45.3323063,9.6938003,12,44.8,80.3,350.5,28.9,0,2021,05,10,17,58,10,60
45.3323175,9.6937982,12,45.0,80.3,351.3,28.9,0,2021,05,10,17,58,10,70
45.3323287,9.6937957,12,44.9,80.3,351.2,28.9,0,2021,05,10,17,58,10,80
45.3323397,9.6937937,12,44.5,80.3,351.8,28.9,0,2021,05,10,17,58,10,90
45.3323505,9.6937912,12,44.5,80.2,351.5,28.9,0,2021,05,10,17,58,11,00
45.3323617,9.6937898,12,44.8,80.1,353.2,28.9,0,2021,05,10,17,58,11,10
45.3323725,9.6937875,12,44.2,80.2,352.3,28.9,0,2021,05,10,17,58,11,20
45.3323837,9.6937857,12,44.4,80.2,352.9,28.9,0,2021,05,10,17,58,11,30
45.3323945,9.6937840,12,44.1,80.3,353.2,28.9,0,2021,05,10,17,58,11,40
45.3324053,9.6937817,12,43.9,80.3,351.9,28.9,0,2021,05,10,17,58,11,50
45.3324162,9.6937798,12,43.9,80.3,352.5,28.9,0,2021,05,10,17,58,11,60
45.3324272,9.6937780,12,43.9,80.3,352.6,28.9,0,2021,05,10,17,58,11,70
45.3324378,9.6937760,12,43.4,80.3,352.5,28.9,0,2021,05,10,17,58,11,80
45.3324487,9.6937742,12,43.6,80.3,352.9,28.9,0,2021,05,10,17,58,11,90
45.3324593,9.6937722,12,43.1,80.3,352.5,28.9,0,2021,05,10,17,58,12,00
45.3324700,9.6937705,12,43.0,80.3,353.1,28.9,0,2021,05,10,17,58,12,10
45.3324807,9.6937685,12,43.3,80.3,352.7,28.9,0,2021,05,10,17,58,12,20
45.3324913,9.6937668,12,42.8,80.3,353.0,28.9,0,2021,05,10,17,58,12,30
45.3325017,9.6937647,12,42.4,80.3,352.1,28.9,0,2021,05,10,17,58,12,40
45.3325123,9.6937627,12,42.7,80.3,352.3,28.9,0,2021,05,10,17,58,12,50
45.3325228,9.6937612,12,42.4,80.3,353.1,28.9,0,2021,05,10,17,58,12,60
45.3325333,9.6937593,12,42.2,80.3,352.8,28.9,0,2021,05,10,17,58,12,70
45.3325440,9.6937578,12,42.3,80.2,353.6,28.9,0,2021,05,10,17,58,12,80
45.3325543,9.6937565,12,42.2,80.2,353.9,28.9,0,2021,05,10,17,58,12,90
45.3325648,9.6937550,12,42.1,80.0,354.0,28.9,0,2021,05,10,17,58,13,00
45.3325752,9.6937530,12,41.8,80.0,352.9,28.9,0,2021,05,10,17,58,13,10
45.3325857,9.6937512,12,41.9,80.0,352.6,28.9,0,2021,05,10,17,58,13,20
45.3325962,9.6937498,12,41.6,79.9,353.2,28.9,0,2021,05,10,17,58,13,30
45.3326065,9.6937485,12,41.6,79.8,353.8,28.9,0,2021,05,10,17,58,13,40
45.3326168,9.6937472,12,41.5,79.8,353.4,28.9,0,2021,05,10,17,58,13,50
45.3326273,9.6937462,12,41.6,79.5,354.0,28.9,0,2021,05,10,17,58,13,60
45.3326377,9.6937448,12,41.5,79.6,353.6,28.9,0,2021,05,10,17,58,13,70
45.3326480,9.6937428,12,41.5,79.7,352.9,28.9,0,2021,05,10,17,58,13,80
45.3326582,9.6937405,12,41.4,79.8,351.4,28.9,0,2021,05,10,17,58,13,90
45.3326683,9.6937388,12,41.1,79.9,352.7,28.9,0,2021,05,10,17,58,14,00
45.3326787,9.6937370,12,41.3,80.0,352.7,28.9,0,2021,05,10,17,58,14,10
45.3326887,9.6937350,12,41.1,80.1,352.2,28.9,0,2021,05,10,17,58,14,20
45.3326988,9.6937330,12,41.2,80.2,352.3,28.9,0,2021,05,10,17,58,14,30
45.3327090,9.6937313,12,40.9,80.3,352.8,28.9,0,2021,05,10,17,58,14,40
45.3327193,9.6937298,12,41.1,80.4,353.3,28.9,0,2021,05,10,17,58,14,50
45.3327295,9.6937280,12,41.1,80.5,353.0,28.9,0,2021,05,10,17,58,14,60
45.3327397,9.6937265,12,40.9,80.5,353.7,28.9,0,2021,05,10,17,58,14,70
45.3327498,9.6937247,12,41.0,80.6,353.4,28.9,0,2021,05,10,17,58,14,80
45.3327598,9.6937228,12,40.8,80.6,352.9,28.9,0,2021,05,10,17,58,14,90
45.3327700,9.6937208,12,40.8,80.7,352.6,28.9,0,2021,05,10,17,58,15,00
45.3327802,9.6937188,12,40.9,80.8,352.3,28.9,0,2021,05,10,17,58,15,10
45.3327902,9.6937170,12,40.6,80.9,352.6,28.9,0,2021,05,10,17,58,15,20
45.3328002,9.6937148,12,40.5,81.0,351.9,28.9,0,2021,05,10,17,58,15,30
45.3328102,9.6937130,12,40.3,81.1,352.5,28.9,0,2021,05,10,17,58,15,40
45.3328202,9.6937103,12,40.5,81.1,351.4,28.9,0,2021,05,10,17,58,15,50
45.3328302,9.6937082,12,40.4,81.2,351.5,28.9,0,2021,05,10,17,58,15,60
45.3328400,9.6937055,12,40.3,81.3,350.5,28.9,0,2021,05,10,17,58,15,70
45.3328497,9.6937023,12,40.2,81.5,349.1,28.9,0,2021,05,10,17,58,15,80
45.3328597,9.6936998,12,40.1,81.6,349.6,28.9,0,2021,05,10,17,58,15,90
45.3328697,9.6936977,12,40.3,81.7,350.3,28.9,0,2021,05,10,17,58,16,00
45.3328793,9.6936952,12,39.9,81.8,349.7,28.9,0,2021,05,10,17,58,16,10
45.3328892,9.6936928,12,39.9,81.9,349.9,28.9,0,2021,05,10,17,58,16,20
45.3328990,9.6936902,12,39.8,82.0,349.7,28.9,0,2021,05,10,17,58,16,30
45.3329088,9.6936882,12,39.6,82.1,350.4,28.9,0,2021,05,10,17,58,16,40
45.3329187,9.6936863,12,39.4,82.0,351.2,28.9,0,2021,05,10,17,58,16,50
45.3329283,9.6936842,12,39.2,82.1,351.2,28.9,0,2021,05,10,17,58,16,60
45.3329380,9.6936818,12,39.1,82.1,350.9,28.9,0,2021,05,10,17,58,16,70
45.3329477,9.6936790,12,39.2,81.8,349.3,28.9,0,2021,05,10,17,58,16,80
45.3329573,9.6936768,12,38.8,81.6,349.7,28.9,0,2021,05,10,17,58,16,90
45.3329670,9.6936743,12,38.7,81.6,349.3,28.9,0,2021,05,10,17,58,17,00
45.3329765,9.6936717,12,38.5,81.5,348.7,28.9,0,2021,05,10,17,58,17,10
45.3329858,9.6936692,12,38.1,81.3,348.4,28.9,0,2021,05,10,17,58,17,20
45.3329952,9.6936665,12,37.9,81.2,347.8,28.9,0,2021,05,10,17,58,17,30
45.3330045,9.6936642,12,37.5,80.9,347.5,28.9,0,2021,05,10,17,58,17,40
45.3330137,9.6936615,12,37.0,80.8,346.5,28.9,0,2021,05,10,17,58,17,50
45.3330227,9.6936588,12,36.7,80.7,346.4,28.9,0,2021,05,10,17,58,17,60
45.3330315,9.6936558,12,36.3,80.6,345.4,28.9,0,2021,05,10,17,58,17,70
45.3330402,9.6936530,12,35.9,80.4,345.1,28.9,0,2021,05,10,17,58,17,80
45.3330488,9.6936500,12,35.4,80.3,344.4,28.9,0,2021,05,10,17,58,17,90
45.3330573,9.6936467,12,35.0,80.1,343.8,28.9,0,2021,05,10,17,58,18,00
45.3330655,9.6936433,12,34.3,80.0,343.1,28.9,0,2021,05,10,17,58,18,10
45.3330733,9.6936395,12,33.8,80.0,341.4,28.9,0,2021,05,10,17,58,18,20
45.3330813,9.6936358,12,33.5,80.0,341.6,28.9,0,2021,05,10,17,58,18,30
45.3330890,9.6936322,12,33.0,79.9,341.4,28.9,0,2021,05,10,17,58,18,40
45.3330967,9.6936287,12,32.4,79.9,341.6,28.9,0,2021,05,10,17,58,18,50
45.3331042,9.6936248,12,31.9,79.9,340.3,28.9,0,2021,05,10,17,58,18,60
45.3331113,9.6936210,12,31.3,79.9,339.0,28.9,0,2021,05,10,17,58,18,70
45.3331185,9.6936173,12,30.8,79.9,339.5,28.9,0,2021,05,10,17,58,18,80
45.3331253,9.6936135,12,30.2,79.8,338.7,28.9,0,2021,05,10,17,58,18,90
45.3331322,9.6936098,12,29.5,79.8,338.5,28.9,0,2021,05,10,17,58,19,00
45.3331388,9.6936062,12,29.0,79.8,338.0,28.9,0,2021,05,10,17,58,19,10
45.3331453,9.6936025,12,28.4,79.7,337.4,28.9,0,2021,05,10,17,58,19,20
45.3331517,9.6935988,12,27.8,79.7,336.7,28.9,0,2021,05,10,17,58,19,30
45.3331578,9.6935952,12,27.1,79.6,336.6,28.9,0,2021,05,10,17,58,19,40
45.3331638,9.6935917,12,26.7,79.5,335.6,28.9,0,2021,05,10,17,58,19,50
45.3331697,9.6935883,12,25.9,79.4,335.4,28.9,0,2021,05,10,17,58,19,60
45.3331753,9.6935850,12,25.3,79.4,335.5,28.9,0,2021,05,10,17,58,19,70
45.3331808,9.6935815,12,24.8,79.3,334.3,28.9,0,2021,05,10,17,58,19,80
45.3331862,9.6935778,12,24.1,79.2,333.3,28.9,0,2021,05,10,17,58,19,90
45.3331915,9.6935745,12,23.4,79.1,333.6,28.9,0,2021,05,10,17,58,20,00
45.3331965,9.6935712,12,23.0,79.1,333.5,28.9,0,2021,05,10,17,58,20,10
45.3332013,9.6935675,12,22.5,79.0,332.3,28.9,0,2021,05,10,17,58,20,20
45.3332060,9.6935643,12,21.5,79.0,332.0,28.9,0,2021,05,10,17,58,20,30
45.3332107,9.6935610,12,21.0,78.9,331.4,28.9,0,2021,05,10,17,58,20,40
45.3332152,9.6935577,12,20.7,78.8,330.9,28.9,0,2021,05,10,17,58,20,50
45.3332195,9.6935543,12,20.3,78.7,330.8,28.9,0,2021,05,10,17,58,20,60
45.3332237,9.6935510,12,19.9,78.7,329.9,28.9,0,2021,05,10,17,58,20,70
45.3332280,9.6935478,12,19.5,78.7,329.9,28.9,0,2021,05,10,17,58,20,80
45.3332322,9.6935445,12,19.7,78.6,329.0,28.9,0,2021,05,10,17,58,20,90
45.3332363,9.6935412,12,19.6,78.5,328.6,28.9,0,2021,05,10,17,58,21,00
45.3332405,9.6935380,12,19.3,78.4,328.6,28.9,0,2021,05,10,17,58,21,10
45.3332447,9.6935345,12,19.3,78.3,327.9,28.9,0,2021,05,10,17,58,21,20
45.3332487,9.6935312,12,19.0,78.3,327.2,28.9,0,2021,05,10,17,58,21,30
45.3332525,9.6935277,12,18.8,78.2,327.4,28.9,0,2021,05,10,17,58,21,40
45.3332565,9.6935240,12,18.7,78.2,326.9,28.9,0,2021,05,10,17,58,21,50
45.3332603,9.6935203,12,18.4,78.2,326.0,28.9,0,2021,05,10,17,58,21,60
45.3332640,9.6935167,12,18.2,78.1,325.7,28.9,0,2021,05,10,17,58,21,70
45.3332677,9.6935130,12,17.9,78.1,325.3,28.9,0,2021,05,10,17,58,21,80
45.3332713,9.6935092,12,17.9,78.0,324.1,28.9,0,2021,05,10,17,58,21,90
45.3332750,9.6935055,12,18.0,78.0,324.3,28.9,0,2021,05,10,17,58,22,00
45.3332787,9.6935018,12,17.9,78.0,323.5,28.9,0,2021,05,10,17,58,22,10
45.3332822,9.6934982,12,17.6,77.9,323.5,28.9,0,2021,05,10,17,58,22,20
45.3332857,9.6934947,12,17.3,77.9,323.3,28.9,0,2021,05,10,17,58,22,30
45.3332893,9.6934912,12,17.4,77.8,323.8,28.9,0,2021,05,10,17,58,22,40
45.3332928,9.6934878,12,17.3,77.8,324.6,28.9,0,2021,05,10,17,58,22,50
45.3332963,9.6934847,12,16.8,77.8,325.0,28.9,0,2021,05,10,17,58,22,60
45.3332998,9.6934815,12,16.9,77.7,325.6,28.9,0,2021,05,10,17,58,22,70
45.3333035,9.6934778,12,17.2,77.7,324.5,28.9,0,2021,05,10,17,58,22,80
45.3333070,9.6934747,12,17.0,77.6,325.3,28.9,0,2021,05,10,17,58,22,90
45.3333107,9.6934713,12,17.2,77.6,325.9,28.9,0,2021,05,10,17,58,23,00
45.3333145,9.6934678,12,17.5,77.5,326.1,28.9,0,2021,05,10,17,58,23,10
45.3333182,9.6934645,12,17.7,77.5,326.1,28.9,0,2021,05,10,17,58,23,20
45.3333218,9.6934610,12,17.7,77.4,326.3,28.9,0,2021,05,10,17,58,23,30
45.3333255,9.6934573,12,18.0,77.4,325.8,28.9,0,2021,05,10,17,58,23,40
45.3333297,9.6934537,12,18.6,77.3,326.4,28.9,0,2021,05,10,17,58,23,50
45.3333337,9.6934500,12,18.9,77.3,326.8,28.9,0,2021,05,10,17,58,23,60
45.3333380,9.6934460,12,19.7,77.3,326.2,28.9,0,2021,05,10,17,58,23,70
45.3333423,9.6934420,12,20.5,77.2,326.4,28.9,0,2021,05,10,17,58,23,80
45.3333468,9.6934380,12,20.8,77.2,326.6,28.9,0,2021,05,10,17,58,23,90
45.3333512,9.6934337,12,21.2,77.2,326.0,28.9,0,2021,05,10,17,58,24,00
45.3333558,9.6934293,12,21.9,77.2,325.7,28.9,0,2021,05,10,17,58,24,10
45.3333607,9.6934250,12,22.4,77.2,326.0,28.9,0,2021,05,10,17,58,24,20
45.3333655,9.6934203,12,23.0,77.1,325.7,28.9,0,2021,05,10,17,58,24,30
45.3333707,9.6934157,12,23.5,77.1,326.3,28.9,0,2021,05,10,17,58,24,40
45.3333757,9.6934110,12,24.0,77.0,326.5,28.9,0,2021,05,10,17,58,24,50
45.3333808,9.6934062,12,24.5,76.9,326.4,28.9,0,2021,05,10,17,58,24,60
45.3333862,9.6934013,12,25.0,76.9,326.6,28.9,0,2021,05,10,17,58,24,70
45.3333915,9.6933962,12,25.3,76.8,326.1,28.9,0,2021,05,10,17,58,24,80
45.3333972,9.6933910,12,26.1,76.7,326.4,28.9,0,2021,05,10,17,58,24,90
45.3334028,9.6933858,12,26.6,76.6,326.3,28.9,0,2021,05,10,17,58,25,00
45.3334087,9.6933803,12,27.2,76.6,326.4,28.9,0,2021,05,10,17,58,25,10
45.3334145,9.6933750,12,27.6,76.5,326.6,28.9,0,2021,05,10,17,58,25,20
45.3334202,9.6933693,12,27.7,76.4,325.9,28.9,0,2021,05,10,17,58,25,30
45.3334262,9.6933638,12,28.3,76.4,325.7,28.9,0,2021,05,10,17,58,25,40
45.3334323,9.6933580,12,29.0,76.3,326.1,28.9,0,2021,05,10,17,58,25,50
45.3334387,9.6933523,12,29.6,76.3,326.1,28.9,0,2021,05,10,17,58,25,60
45.3334450,9.6933465,12,30.1,76.3,326.1,28.9,0,2021,05,10,17,58,25,70
45.3334515,9.6933403,12,30.7,76.2,326.2,28.9,0,2021,05,10,17,58,25,80
45.3334580,9.6933345,12,30.9,76.2,326.4,28.9,0,2021,05,10,17,58,25,90
45.3334645,9.6933283,12,31.1,76.1,326.5,28.9,0,2021,05,10,17,58,26,00
45.3334710,9.6933225,12,31.1,76.1,327.1,28.9,0,2021,05,10,17,58,26,10
45.3334777,9.6933167,12,31.2,76.1,327.4,28.9,0,2021,05,10,17,58,26,20
45.3334843,9.6933110,12,31.1,76.0,327.9,28.9,0,2021,05,10,17,58,26,30
